,time,name,x,y,speed
2133593,18070,1265310,13234.7432876,13305.700009999999,15.28
2133659,18070,1367852,14375.045561899999,13995.0776436,15.28
2133682,18070,1398186,13271.0661825,13347.517783700001,15.28
2133685,18070,1400218,13567.16,12517.69,15.28
2133708,18070,1440153,13657.45,12621.76,15.28
2133717,18070,1447387,12796.85,13458.04,15.28
2133724,18070,1454961,12750.3,13094.69,15.28
2133782,18070,1574208,13891.971371399999,13211.9248484,15.28
2133786,18070,1586757,14273.226859299999,13408.6779925,15.28
2133880,18070,247261,12952.42,13969.61,15.28
2133999,18070,30499,13146.11,13335.76,15.28
2134001,18070,31254,13167.8,13964.15,15.28
2134006,18070,331548,14235.8,13294.45,15.28
2134008,18070,335932,13599.563015799999,13893.1154315,15.28
2134041,18070,45864,14360.453518399998,13606.508721799999,15.28
2134042,18070,460798,14376.8682451,13321.402942,15.28
2134045,18070,474573,14379.4238342,13662.5994908,15.28
2134049,18070,487672,13179.8379315,13962.0252926,15.28
2134053,18070,497819,13179.8379315,13962.0252926,15.28
2134054,18070,506816,13218.156227,13345.3369354,15.28
2134056,18070,516020,12952.42,13969.61,15.28
2134057,18070,528664,12940.1894309,13988.492609399998,15.28
2134059,18070,537514,14331.45,13465.62,15.28
2134134,18070,593451,12588.220564799998,12863.531455600001,15.28
2134263,18070,736276,12959.92,13295.69,15.28
2134266,18070,757312,14388.9691966,13771.3601134,15.28
2134302,18071,1026890,13737.5199313,13486.884964200002,15.28
2134306,18071,1033700,12784.876807200002,13507.0218581,15.28
2134316,18071,1045852,13666.747303100003,12564.896321600001,15.28
2134327,18071,106953,13226.01,12893.33,15.28
2134332,18071,1072188,14029.7215488,13243.0492856,15.28
2134339,18071,1080609,14134.745207,12033.1297629,15.28
2134341,18071,1082668,13403.295961700001,13948.578076700001,15.28
2134345,18071,1085033,13317.361052,12821.6313415,15.28
2134360,18071,1108604,13732.07,13501.16,15.28
2134361,18071,1110350,14324.617595700001,13984.4223301,15.28
2134371,18071,1122454,14402.474581400002,12984.8528326,15.28
2134373,18071,1123999,13213.3743593,13256.440341,15.28
2134415,18071,1166384,14050.000215200002,13887.663258,15.28
2134462,18071,1230248,12952.42,13969.61,15.28
2134467,18071,1234431,13390.05,12764.58,15.28
2134489,18071,1254924,12750.3,13094.69,15.28
2134496,18071,1265310,13228.6623188,13291.6821565,15.28
2134562,18071,1367852,14375.959807100002,13979.825019,15.28
2134585,18071,1398186,13255.919702299998,13345.5022096,15.28
2134588,18071,1400218,13567.16,12517.69,15.28
2134611,18071,1440153,13657.45,12621.76,15.28
2134620,18071,1447387,12796.85,13458.04,15.28
2134627,18071,1454961,12755.9065409,13103.798848100001,15.28
2134685,18071,1574208,13877.349799700001,13216.361969399999,15.28
2134689,18071,1586757,14288.1039409,13412.1637981,15.28
2134783,18071,247261,12952.42,13969.61,15.28
2134902,18071,30499,13146.11,13335.76,15.28
2134904,18071,31254,13167.8,13964.15,15.28
2134909,18071,331548,14235.8,13294.45,15.28
2134911,18071,335932,13596.39,13893.5,15.28
2134945,18071,45864,14358.2047898,13591.395098199999,15.28
2134946,18071,460798,14361.859733500001,13318.5353686,15.28
2134949,18071,474573,14382.3421989,13677.598209,15.28
2134953,18071,487672,13194.8853458,13959.3694084,15.28
2134957,18071,497819,13194.8853458,13959.3694084,15.28
2134958,18071,506816,13202.8772393,13345.5128151,15.28
2134960,18071,516020,12952.42,13969.61,15.28
2134961,18071,528664,12936.67,13988.92,15.28
2134963,18071,537514,14331.45,13465.62,15.28
2135038,18071,593451,12596.5651138,12876.3317251,15.28
2135167,18071,736276,12959.92,13295.69,15.28
2135170,18071,757312,14389.1761482,13786.6387119,15.28
2135206,18072,1026890,13742.9698625,13472.609928299999,15.28
2135210,18072,1033700,12781.248567,13521.8648454,15.28
2135220,18072,1045852,13654.325046,12573.7938452,15.28
2135231,18072,106953,13224.8714179,12894.3490263,15.28
2135236,18072,1072188,14014.895760899999,13239.351392499999,15.28
2135243,18072,1080609,14137.0936525,12018.0313125,15.28
2135245,18072,1082668,13396.97,13957.36,15.28
2135249,18072,1085033,13329.380927299999,12812.1973075,15.28
2135264,18072,1108604,13732.07,13501.16,15.28
2135265,18072,1110350,14309.759843,13980.855036399998,15.28
2135275,18072,1122454,14396.0485085,12998.7158765,15.28
2135277,18072,1123999,13219.455328,13270.458194600002,15.28
2135319,18072,1166384,14065.2704304,13887.116516,15.28
2135365,18072,1230248,12946.329013200002,13970.1163834,15.28
2135370,18072,1234431,13381.6360873,12771.183823799998,15.28
2135392,18072,1254924,12750.3,13094.69,15.28
2135399,18072,1265310,13222.5813501,13277.6643029,15.28
2135465,18072,1367852,14376.87,13964.64,15.28
2135488,18072,1398186,13251.77,13344.95,15.28
2135491,18072,1400218,13567.16,12517.69,15.28
2135514,18072,1440153,13657.45,12621.76,15.28
2135523,18072,1447387,12796.85,13458.04,15.28
2135530,18072,1454961,12763.915885100001,13116.811488299998,15.28
2135588,18072,1574208,13862.728228100003,13220.7990904,15.28
2135592,18072,1586757,14302.9810225,13415.649603799999,15.28
2135686,18072,247261,12958.5310125,13969.7198637,15.28
2135805,18072,30499,13132.411374,13328.9905062,15.28
2135807,18072,31254,13167.8,13964.15,15.28
2135812,18072,331548,14235.8,13294.45,15.28
